"","state.county","date","cases","deaths","per100k","days_since_case100","days_since_death10"
"1576","Missouri-Schuyler",2020-07-10,5,0,107.296137339056,0,0
"1577","Missouri-Scotland",2020-07-10,11,1,224.398204814361,0,0
"1578","Missouri-Scott",2020-07-10,198,12,517.241379310345,43,33
"1579","Missouri-Shannon",2020-07-10,24,0,293.901542983101,0,0
"1580","Missouri-Shelby",2020-07-10,5,0,84.3170320404722,0,0
"1581","Missouri-St. Charles",2020-07-10,1526,77,379.581216948326,100,94
"1582","Missouri-St. Clair",2020-07-10,4,0,42.5667766308396,0,0
"1583","Missouri-St. Francois",2020-07-10,174,2,258.870787770587,16,0
"1584","Missouri-St. Louis",2020-07-10,7586,595,763.021710814168,108,98
"1585","Missouri-St. Louis city",2020-07-10,2884,158,959.491110401363,103,95
"1586","Missouri-Ste. Genevieve",2020-07-10,23,1,128.53470437018,0,0
"1587","Missouri-Stoddard",2020-07-10,153,9,527.131782945736,36,0
"1588","Missouri-Stone",2020-07-10,22,0,68.8532799198798,0,0
"1589","Missouri-Sullivan",2020-07-10,117,0,1921.49778288717,20,0
"1590","Missouri-Taney",2020-07-10,122,2,218.137605492776,4,0
"1591","Missouri-Texas",2020-07-10,11,0,43.3104968895189,0,0
"1592","Missouri-Vernon",2020-07-10,29,0,141.030005349414,0,0
"1593","Missouri-Warren",2020-07-10,73,0,204.774327470616,0,0
"1594","Missouri-Washington",2020-07-10,26,1,105.135463000404,0,0
"1595","Missouri-Wayne",2020-07-10,5,0,38.8409850073798,0,0
"1596","Missouri-Webster",2020-07-10,50,1,126.288139017983,0,0
"1597","Missouri-Worth",2020-07-10,4,0,198.708395429707,0,0
"1598","Missouri-Wright",2020-07-10,36,0,196.839630378916,0,0
"1599","Montana-Beaverhead",2020-07-10,3,0,31.7359568390987,0,0
"1600","Montana-Big Horn",2020-07-10,107,4,803.363615887079,2,0
"1601","Montana-Broadwater",2020-07-10,6,0,96.2000962000962,0,0
"1602","Montana-Carbon",2020-07-10,31,0,289.044289044289,0,0
"1603","Montana-Cascade",2020-07-10,43,2,52.8476267728535,0,0
"1604","Montana-Custer",2020-07-10,34,0,298.193299421154,0,0
"1605","Montana-Dawson",2020-07-10,8,0,92.8828515035412,0,0
"1606","Montana-Deer Lodge",2020-07-10,4,0,43.7636761487965,0,0
"1607","Montana-Fergus",2020-07-10,2,0,18.0995475113122,0,0
"1608","Montana-Flathead",2020-07-10,64,2,61.6534689709651,0,0
"1609","Montana-Gallatin",2020-07-10,373,1,325.952077179859,99,0
"1610","Montana-Glacier",2020-07-10,27,0,196.320802733949,0,0
"1611","Montana-Golden Valley",2020-07-10,3,0,365.408038976857,0,0
"1612","Montana-Granite",2020-07-10,5,0,147.972773009766,0,0
"1613","Montana-Hill",2020-07-10,13,0,78.8643533123028,0,0
"1614","Montana-Jefferson",2020-07-10,6,0,49.0958186727764,0,0
"1615","Montana-Lake",2020-07-10,40,0,131.32838663077,0,0
"1616","Montana-Lewis and Clark",2020-07-10,41,0,59.0505818642701,0,0
"1617","Montana-Liberty",2020-07-10,1,0,42.7899015832264,0,0
"1618","Montana-Lincoln",2020-07-10,12,1,60.0600600600601,0,0
"1619","Montana-Madison",2020-07-10,25,1,290.697674418605,0,0
"1620","Montana-Meagher",2020-07-10,4,0,214.822771213749,0,0
"1621","Montana-Missoula",2020-07-10,123,1,102.842809364549,8,0
"1622","Montana-Musselshell",2020-07-10,1,0,21.5842866393266,0,0
"1623","Montana-Park",2020-07-10,16,0,96.3507166084548,0,0
"1624","Montana-Pondera",2020-07-10,2,0,33.8352224665877,0,0
"1625","Montana-Ravalli",2020-07-10,38,0,86.7461078391088,0,0
"1626","Montana-Richland",2020-07-10,28,0,259.187262797371,0,0
"1627","Montana-Roosevelt",2020-07-10,8,0,72.7008360596147,0,0
"1628","Montana-Rosebud",2020-07-10,12,1,134.273246055723,0,0
"1629","Montana-Sheridan",2020-07-10,1,0,30.2206104563312,0,0
"1630","Montana-Silver Bow",2020-07-10,22,0,63.0101675497637,0,0
"1631","Montana-Stillwater",2020-07-10,8,0,82.9703381041278,0,0
"1632","Montana-Teton",2020-07-10,12,0,195.217179111762,0,0
"1633","Montana-Toole",2020-07-10,31,6,654.560810810811,0,0
"1634","Montana-Treasure",2020-07-10,2,0,287.35632183908,0,0
"1635","Montana-Valley",2020-07-10,4,0,54.0832882639264,0,0
"1636","Montana-Wheatland",2020-07-10,2,0,94.0733772342427,0,0
"1637","Montana-Yellowstone",2020-07-10,431,9,267.203967761934,40,0
"1638","Nebraska-Adams",2020-07-10,309,11,985.237381628033,82,54
"1639","Nebraska-Antelope",2020-07-10,11,1,174.658621784694,0,0
"1640","Nebraska-Banner",2020-07-10,2,0,268.456375838926,0,0
"1641","Nebraska-Boone",2020-07-10,7,0,134.82280431433,0,0
"1642","Nebraska-Box Butte",2020-07-10,4,0,37.0954279885004,0,0
"1643","Nebraska-Boyd",2020-07-10,1,0,52.1104742053153,0,0
"1644","Nebraska-Buffalo",2020-07-10,205,1,412.815401035059,72,0
"1645","Nebraska-Burt",2020-07-10,14,0,216.751819167054,0,0
"1646","Nebraska-Butler",2020-07-10,51,0,636.22754491018,0,0
"1647","Nebraska-Cass",2020-07-10,80,1,304.785126485828,0,0
"1648","Nebraska-Cedar",2020-07-10,19,0,226.13663413473,0,0
"1649","Nebraska-Chase",2020-07-10,1,0,25.4841997961264,0,0
"1650","Nebraska-Cherry",2020-07-10,2,0,35.155563367903,0,0
"1651","Nebraska-Cheyenne",2020-07-10,20,0,224.466891133558,0,0
"1652","Nebraska-Clay",2020-07-10,28,0,451.394486538772,0,0
"1653","Nebraska-Colfax",2020-07-10,676,4,6312.44747408722,71,0
"1654","Nebraska-Cuming",2020-07-10,38,0,429.572688220665,0,0
"1655","Nebraska-Custer",2020-07-10,40,4,371.160805418948,0,0
"1656","Nebraska-Dakota",2020-07-10,1809,38,9033.25676620393,79,57
"1657","Nebraska-Dawes",2020-07-10,4,0,46.57119571545,0,0
"1658","Nebraska-Dawson",2020-07-10,870,8,3687.22186904005,83,0
"1659","Nebraska-Dixon",2020-07-10,52,2,922.64017033357,0,0
"1660","Nebraska-Dodge",2020-07-10,708,8,1936.27786134281,69,0
"1661","Nebraska-Douglas",2020-07-10,7978,103,1396.39820978179,103,82
"1662","Nebraska-Fillmore",2020-07-10,18,1,329.549615525449,0,0
"1663","Nebraska-Franklin",2020-07-10,8,0,268.546492111447,0,0
"1664","Nebraska-Frontier",2020-07-10,1,0,38.0662352493338,0,0
"1665","Nebraska-Furnas",2020-07-10,10,1,213.857998289136,0,0
"1666","Nebraska-Gage",2020-07-10,61,4,283.549481708734,0,0
"1667","Nebraska-Garden",2020-07-10,4,0,217.746325530757,0,0
"1668","Nebraska-Garfield",2020-07-10,2,0,101.574403250381,0,0
"1669","Nebraska-Gosper",2020-07-10,13,0,653.266331658292,0,0
"1670","Nebraska-Greeley",2020-07-10,5,0,212.224108658744,0,0
"1671","Nebraska-Hall",2020-07-10,1622,47,2643.71750362655,92,82
"1672","Nebraska-Hamilton",2020-07-10,73,13,782.925782925783,0,52
"1673","Nebraska-Harlan",2020-07-10,1,0,29.585798816568,0,0
"1674","Nebraska-Hitchcock",2020-07-10,1,0,36.2056480811007,0,0
"1675","Nebraska-Holt",2020-07-10,4,0,39.733783649548,0,0
"1676","Nebraska-Hooker",2020-07-10,2,0,293.255131964809,0,0
"1677","Nebraska-Howard",2020-07-10,48,4,744.763382467029,0,0
"1678","Nebraska-Jefferson",2020-07-10,10,0,141.924496168039,0,0
"1679","Nebraska-Johnson",2020-07-10,7,0,138.039834352199,0,0
"1680","Nebraska-Kearney",2020-07-10,18,0,277.136258660508,0,0
"1681","Nebraska-Keith",2020-07-10,4,0,49.7883993029624,0,0
"1682","Nebraska-Kimball",2020-07-10,11,0,302.863436123348,0,0
"1683","Nebraska-Knox",2020-07-10,24,0,288.04608737398,0,0
"1684","Nebraska-Lancaster",2020-07-10,2028,13,635.557366260303,79,37
"1685","Nebraska-Lincoln",2020-07-10,66,2,189.035916824197,0,0
"1686","Nebraska-Madison",2020-07-10,390,4,1111.14276760022,74,0
"1687","Nebraska-McPherson",2020-07-10,3,0,607.287449392713,0,0
"1688","Nebraska-Merrick",2020-07-10,39,0,502.901353965184,0,0
"1689","Nebraska-Morrill",2020-07-10,52,0,1120.2068074106,0,0
"1690","Nebraska-Nance",2020-07-10,5,0,142.08581983518,0,0
"1691","Nebraska-Nemaha",2020-07-10,5,0,71.7154331612163,0,0
"1692","Nebraska-Nuckolls",2020-07-10,1,0,24.1080038572806,0,0
"1693","Nebraska-Otoe",2020-07-10,27,0,168.623532350737,0,0
"1694","Nebraska-Phelps",2020-07-10,27,0,298.870932034536,0,0
"1695","Nebraska-Pierce",2020-07-10,11,0,153.889199776161,0,0
"1696","Nebraska-Platte",2020-07-10,684,3,2043.62115327159,71,0
"1697","Nebraska-Polk",2020-07-10,13,0,249.376558603491,0,0
"1698","Nebraska-Red Willow",2020-07-10,8,0,74.5990302126072,0,0
"1699","Nebraska-Richardson",2020-07-10,6,1,76.2873490146217,0,0
"1700","Nebraska-Rock",2020-07-10,2,0,147.383935151069,0,0
"1701","Nebraska-Saline",2020-07-10,545,2,3831.55230596175,73,0
"1702","Nebraska-Sarpy",2020-07-10,1311,8,700.335477253788,73,0
"1703","Nebraska-Saunders",2020-07-10,86,2,398.554082862174,0,0
"1704","Nebraska-Scotts Bluff",2020-07-10,235,5,659.778763546521,42,0
"1705","Nebraska-Seward",2020-07-10,47,1,271.927794492016,0,0
"1706","Nebraska-Sheridan",2020-07-10,8,0,152.497140678612,0,0
"1707","Nebraska-Sherman",2020-07-10,5,0,166.611129623459,0,0
"1708","Nebraska-Sioux",2020-07-10,6,0,514.579759862779,0,0
"1709","Nebraska-Stanton",2020-07-10,21,0,354.72972972973,0,0
"1710","Nebraska-Thayer",2020-07-10,7,0,139.916050369778,0,0
"1711","Nebraska-Thomas",2020-07-10,1,0,138.504155124654,0,0
"1712","Nebraska-Thurston",2020-07-10,169,1,2339.42414174972,9,0
"1713","Nebraska-Valley",2020-07-10,8,0,192.400192400192,0,0
"1714","Nebraska-Washington",2020-07-10,56,1,270.15292585267,0,0
"1715","Nebraska-Wayne",2020-07-10,30,0,319.659030367608,0,0
"1716","Nebraska-Webster",2020-07-10,7,0,200.745626613135,0,0
"1717","Nebraska-York",2020-07-10,49,0,358.213319687112,0,0
"1718","Nevada-Carson City",2020-07-10,200,6,357.679376207168,36,0
"1719","Nevada-Churchill",2020-07-10,26,1,104.379942992493,0,0
"1720","Nevada-Clark",2020-07-10,21449,473,946.259234178095,113,107
"1721","Nevada-Douglas",2020-07-10,82,0,167.672017176158,0,0
"1722","Nevada-Elko",2020-07-10,213,1,403.577248095797,14,0
"1723","Nevada-Eureka",2020-07-10,1,0,49.2853622474125,0,0
"1724","Nevada-Humboldt",2020-07-10,90,4,534.72758600202,0,0
"1725","Nevada-Lander",2020-07-10,40,0,723.065798987708,0,0
"1726","Nevada-Lincoln",2020-07-10,2,0,38.587690526722,0,0
"1727","Nevada-Lyon",2020-07-10,140,2,243.435924187098,18,0
"1728","Nevada-Mineral",2020-07-10,6,0,133.185349611543,0,0
"1729","Nevada-Nye",2020-07-10,187,3,401.951722803774,12,0
"1730","Nevada-Pershing",2020-07-10,10,0,148.698884758364,0,0
"1731","Nevada-Storey",2020-07-10,2,0,48.5083676934271,0,0
"1732","Nevada-Washoe",2020-07-10,3507,91,743.766422986136,104,93
"1733","Nevada-White Pine",2020-07-10,6,0,62.6304801670146,0,0
"1734","New Hampshire-Belknap",2020-07-10,88,3,143.549255338238,0,0
"1735","New Hampshire-Carroll",2020-07-10,66,0,134.941729707626,0,0
"1736","New Hampshire-Cheshire",2020-07-10,75,2,98.5739633304856,0,0
"1737","New Hampshire-Coos",2020-07-10,9,0,28.5143997718848,0,0
"1738","New Hampshire-Grafton",2020-07-10,90,1,100.126827314598,0,0
"1739","New Hampshire-Hillsborough",2020-07-10,3391,259,813.140698998861,102,94
"1740","New Hampshire-Merrimack",2020-07-10,423,19,279.408947691739,81,62
"1741","New Hampshire-Rockingham",2020-07-10,1514,92,488.751295320061,104,83
"1742","New Hampshire-Strafford",2020-07-10,298,13,228.120000306201,82,67
"1743","New Hampshire-Sullivan",2020-07-10,35,1,81.1199184165392,0,0
"1744","New Hampshire-Unknown",2020-07-10,2,0,0.147090080171448,0,0
"1745","New Jersey-Atlantic",2020-07-10,3002,229,1138.54439261198,97,88
"1746","New Jersey-Bergen",2020-07-10,20099,2023,2156.07775997048,115,111
"1747","New Jersey-Burlington",2020-07-10,5373,447,1206.4695328832,105,98
"1748","New Jersey-Camden",2020-07-10,7683,541,1516.96740780815,105,98
"1749","New Jersey-Cape May",2020-07-10,730,76,793.142037614489,94,88
"1750","New Jersey-Cumberland",2020-07-10,3056,149,2043.77804677416,93,74
"1751","New Jersey-Essex",2020-07-10,19203,2061,2403.45442598329,112,108
"1752","New Jersey-Gloucester",2020-07-10,2719,193,932.326598910971,102,88
"1753","New Jersey-Hudson",2020-07-10,19235,1481,2860.68671353424,111,103
"1754","New Jersey-Hunterdon",2020-07-10,1152,125,926.26094507562,101,91
"1755","New Jersey-Mercer",2020-07-10,7817,597,2127.48006422992,107,98
"1756","New Jersey-Middlesex",2020-07-10,17211,1366,2086.02505023865,112,105
"1757","New Jersey-Monmouth",2020-07-10,9502,832,1535.56509021566,111,106
"1758","New Jersey-Morris",2020-07-10,7029,818,1429.10876393986,111,105
"1759","New Jersey-Ocean",2020-07-10,9854,995,1622.89644359389,111,103
"1760","New Jersey-Passaic",2020-07-10,17188,1218,3425.09156560242,110,102
"1761","New Jersey-Salem",2020-07-10,817,77,1309.60968181454,85,72
"1762","New Jersey-Somerset",2020-07-10,5060,549,1538.30251661428,109,103
"1763","New Jersey-Sussex",2020-07-10,1258,194,895.450145208132,103,96
"1764","New Jersey-Union",2020-07-10,16644,1341,2991.69034818573,111,105
"1765","New Jersey-Unknown",2020-07-10,667,0,7.50940927856756,112,0
"1766","New Jersey-Warren",2020-07-10,1276,167,1212.15575631489,100,92
"1767","New Mexico-Bernalillo",2020-07-10,2886,95,424.96108940822,104,94
"1768","New Mexico-Catron",2020-07-10,2,1,56.7054153671676,0,0
"1769","New Mexico-Chaves",2020-07-10,158,2,244.525265031339,9,0
"1770","New Mexico-Cibola",2020-07-10,248,14,929.70946579194,58,24
"1771","New Mexico-Colfax",2020-07-10,9,1,75.3705719788962,0,0
"1772","New Mexico-Curry",2020-07-10,235,1,480.0424888671,22,0
"1773","New Mexico-Dona Ana",2020-07-10,1361,11,623.753981530283,77,8
"1774","New Mexico-Eddy",2020-07-10,125,1,213.821416353062,7,0
"1775","New Mexico-Grant",2020-07-10,30,0,111.119342173494,0,0
"1776","New Mexico-Guadalupe",2020-07-10,20,0,465.116279069767,0,0
"1777","New Mexico-Harding",2020-07-10,1,0,160,0,0
"1778","New Mexico-Hidalgo",2020-07-10,72,0,1715.10242972844,0,0
"1779","New Mexico-Lea",2020-07-10,262,0,368.650626143239,14,0
"1780","New Mexico-Lincoln",2020-07-10,19,0,97.077457592479,0,0
"1781","New Mexico-Los Alamos",2020-07-10,11,0,56.7917806804688,0,0
"1782","New Mexico-Luna",2020-07-10,115,3,485.047872116074,6,0
"1783","New Mexico-McKinley",2020-07-10,3600,188,5044.34822817268,92,76
"1784","New Mexico-Mora",2020-07-10,1,0,22.11900022119,0,0
"1785","New Mexico-Otero",2020-07-10,942,8,1395.76233516076,52,0
"1786","New Mexico-Quay",2020-07-10,12,1,145.401672119229,0,0
"1787","New Mexico-Rio Arriba",2020-07-10,136,1,349.425759872562,10,0
"1788","New Mexico-Roosevelt",2020-07-10,78,1,421.621621621622,0,0
"1789","New Mexico-San Juan",2020-07-10,2659,169,2145.08139853821,95,88
"1790","New Mexico-San Miguel",2020-07-10,25,0,91.6523078051105,0,0
"1791","New Mexico-Sandoval",2020-07-10,813,30,554.010957559899,97,77
"1792","New Mexico-Santa Fe",2020-07-10,323,3,214.820628100932,72,0
"1793","New Mexico-Sierra",2020-07-10,14,0,129.737744416643,0,0
"1794","New Mexico-Socorro",2020-07-10,62,5,372.663340746529,0,0
"1795","New Mexico-Taos",2020-07-10,51,1,155.853680897228,0,0
"1796","New Mexico-Torrance",2020-07-10,90,1,582.109824720264,0,0
"1797","New Mexico-Union",2020-07-10,8,0,197.092880019709,0,0
"1798","New Mexico-Valencia",2020-07-10,181,2,236.021281034842,16,0
"1799","New York-Albany",2020-07-10,2190,161,716.843531714598,111,94
"1800","New York-Allegany",2020-07-10,64,0,138.85574190189,0,0
"1801","New York-Broome",2020-07-10,784,63,411.574482382092,93,79
"1802","New York-Cattaraugus",2020-07-10,134,5,176.044773178134,29,0
"1803","New York-Cayuga",2020-07-10,124,1,161.930631007104,35,0
"1804","New York-Chautauqua",2020-07-10,155,4,122.140532532722,34,0
"1805","New York-Chemung",2020-07-10,148,5,177.338957055215,77,0
"1806","New York-Chenango",2020-07-10,166,3,351.642764844197,68,0
"1807","New York-Clinton",2020-07-10,107,4,132.944026837299,21,0
"1808","New York-Columbia",2020-07-10,482,43,810.615361329275,85,88
"1809","New York-Cortland",2020-07-10,56,0,117.694037535991,0,0
"1810","New York-Delaware",2020-07-10,91,0,206.185567010309,0,0
"1811","New York-Dutchess",2020-07-10,4262,160,1448.58574254464,110,98
"1812","New York-Erie",2020-07-10,7660,601,833.785057613894,109,101
"1813","New York-Essex",2020-07-10,59,0,159.956621933035,0,0
"1814","New York-Franklin",2020-07-10,35,0,69.9692135460397,0,0
"1815","New York-Fulton",2020-07-10,264,18,494.539460127756,66,57
"1816","New York-Genesee",2020-07-10,246,6,429.469273743017,83,0
"1817","New York-Greene",2020-07-10,264,5,559.464270577265,77,0
"1818","New York-Hamilton",2020-07-10,6,0,135.869565217391,0,0
"1819","New York-Herkimer",2020-07-10,184,1,300.070125083579,49,0
"1820","New York-Jefferson",2020-07-10,95,0,86.4941639200976,0,0
"1821","New York-Lewis",2020-07-10,31,0,117.888652266504,0,0
"1822","New York-Livingston",2020-07-10,144,4,228.883873223766,64,0
"1823","New York-Madison",2020-07-10,371,5,522.969791798819,90,0
"1824","New York-Monroe",2020-07-10,4121,263,555.563045148766,108,100
"1825","New York-Montgomery",2020-07-10,128,5,260.051603990167,34,0
"1826","New York-Nassau",2020-07-10,42232,2701,3112.33348367337,117,108
"1827","New York-New York City",2020-07-10,223078,22739,2656.08635953835,120,116
"1828","New York-Niagara",2020-07-10,1327,67,634.075716381325,98,80
"1829","New York-Oneida",2020-07-10,1806,100,789.780951672927,96,76
"1830","New York-Onondaga",2020-07-10,3078,180,668.363269985755,106,93
"1831","New York-Ontario",2020-07-10,293,25,266.904725033477,65,48
"1832","New York-Orange",2020-07-10,10835,403,2814.7243726295,112,101
"1833","New York-Orleans",2020-07-10,287,41,711.24107850912,66,66
"1834","New York-Oswego",2020-07-10,216,0,184.419931013285,48,0
"1835","New York-Otsego",2020-07-10,88,6,147.916561612291,0,0
"1836","New York-Putnam",2020-07-10,1355,61,1378.15296989422,106,96
"1837","New York-Rensselaer",2020-07-10,588,38,370.477714631349,90,83
"1838","New York-Rockland",2020-07-10,13691,469,4202.4132183714,113,101
"1839","New York-Saratoga",2020-07-10,587,5,255.369502703784,104,0
"1840","New York-Schenectady",2020-07-10,852,34,548.619115383872,100,91
"1841","New York-Schoharie",2020-07-10,62,0,200.006451821026,0,0
"1842","New York-Schuyler",2020-07-10,13,0,73.0049980344808,0,0
"1843","New York-Seneca",2020-07-10,73,0,214.604891815616,0,0
"1844","New York-St. Lawrence",2020-07-10,227,3,210.692407648042,83,0
"1845","New York-Steuben",2020-07-10,272,19,285.178079032072,92,78
"1846","New York-Suffolk",2020-07-10,41911,2038,2838.34292405328,115,111
"1847","New York-Sullivan",2020-07-10,1464,31,1940.82087177856,103,76
"1848","New York-Tioga",2020-07-10,159,19,329.854988278738,63,66
"1849","New York-Tompkins",2020-07-10,181,2,177.138383245253,95,0
"1850","New York-Ulster",2020-07-10,1853,49,1043.51449826269,105,70
"1851","New York-Warren",2020-07-10,274,31,428.499937445265,82,70
"1852","New York-Washington",2020-07-10,249,11,406.836154499706,77,61
"1853","New York-Wayne",2020-07-10,201,1,223.537000378122,52,0
"1854","New York-Westchester",2020-07-10,35225,1565,3640.80429475373,123,106
"1855","New York-Wyoming",2020-07-10,101,3,253.393211069018,1,0
"1856","New York-Yates",2020-07-10,48,6,192.670493316742,0,0
"1857","North Carolina-Alamance",2020-07-10,1388,37,818.835578051903,71,55
"1858","North Carolina-Alexander",2020-07-10,149,1,397.365122543137,9,0
"1859","North Carolina-Alleghany",2020-07-10,41,0,368.142228607345,0,0
"1860","North Carolina-Anson",2020-07-10,182,1,744.498077395075,20,0
"1861","North Carolina-Ashe",2020-07-10,63,1,231.59210381208,0,0
"1862","North Carolina-Avery",2020-07-10,23,0,131.001879592185,0,0
"1863","North Carolina-Beaufort",2020-07-10,134,0,285.142784185215,8,0
"1864","North Carolina-Bertie",2020-07-10,155,4,818.07146250066,50,0
"1865","North Carolina-Bladen",2020-07-10,424,5,1295.7643175845,42,0
"1866","North Carolina-Brunswick",2020-07-10,765,9,535.639266209214,42,0
"1867","North Carolina-Buncombe",2020-07-10,802,40,307.054990409317,62,48
"1868","North Carolina-Burke",2020-07-10,1161,20,1283.0855942974,72,66
"1869","North Carolina-Cabarrus",2020-07-10,1521,33,702.692963368491,91,75
"1870","North Carolina-Caldwell",2020-07-10,580,5,705.785003285551,49,0
"1871","North Carolina-Camden",2020-07-10,34,1,312.873838225821,0,0
"1872","North Carolina-Carteret",2020-07-10,117,3,168.410749499806,8,0
"1873","North Carolina-Caswell",2020-07-10,149,2,659.175367191648,30,0
"1874","North Carolina-Catawba",2020-07-10,1105,13,692.568520410402,55,32
"1875","North Carolina-Chatham",2020-07-10,1035,44,1389.82140459245,84,68
"1876","North Carolina-Cherokee",2020-07-10,58,2,202.712148748777,0,0
"1877","North Carolina-Chowan",2020-07-10,34,0,243.849960553683,0,0
"1878","North Carolina-Clay",2020-07-10,11,0,97.9431929480901,0,0
"1879","North Carolina-Cleveland",2020-07-10,463,8,472.704625971188,38,0
"1880","North Carolina-Columbus",2020-07-10,602,39,1084.52835627297,73,71
"1881","North Carolina-Craven",2020-07-10,427,8,418.057744837917,54,0
"1882","North Carolina-Cumberland",2020-07-10,1521,41,453.341043012259,84,60
"1883","North Carolina-Currituck",2020-07-10,23,0,82.8440730468609,0,0
"1884","North Carolina-Dare",2020-07-10,181,1,489.070226161204,4,0
"1885","North Carolina-Davidson",2020-07-10,1210,15,721.918274078361,80,68
"1886","North Carolina-Davie",2020-07-10,241,3,562.47957802362,40,0
"1887","North Carolina-Duplin",2020-07-10,1646,32,2802.13139034065,71,54
"1888","North Carolina-Durham",2020-07-10,4421,68,1375.16796894441,105,76
"1889","North Carolina-Edgecombe",2020-07-10,370,9,718.837426173454,69,0
"1890","North Carolina-Forsyth",2020-07-10,3580,39,936.449600439451,95,43
"1891","North Carolina-Franklin",2020-07-10,441,21,632.847815168257,75,81
"1892","North Carolina-Gaston",2020-07-10,1640,15,730.417897019984,85,18
"1893","North Carolina-Gates",2020-07-10,29,2,250.821657152742,0,0
"1894","North Carolina-Graham",2020-07-10,10,0,118.46937566639,0,0
"1895","North Carolina-Granville",2020-07-10,884,23,1462.53495028374,86,42
"1896","North Carolina-Greene",2020-07-10,200,3,949.261948834781,33,0
"1897","North Carolina-Guilford",2020-07-10,3440,123,640.388403012804,96,89
"1898","North Carolina-Halifax",2020-07-10,361,4,721.855628874225,58,0
"1899","North Carolina-Harnett",2020-07-10,757,31,556.715891039595,77,66
"1900","North Carolina-Haywood",2020-07-10,117,0,187.749731212992,5,0
"1901","North Carolina-Henderson",2020-07-10,883,51,752.020576236831,86,85
"1902","North Carolina-Hertford",2020-07-10,178,10,751.784432149343,42,16
"1903","North Carolina-Hoke",2020-07-10,444,5,803.852699424268,67,0
"1904","North Carolina-Hyde",2020-07-10,28,0,567.146040105327,0,0
"1905","North Carolina-Iredell",2020-07-10,1031,10,567.087994895658,74,2
"1906","North Carolina-Jackson",2020-07-10,164,1,373.253220446994,12,0
"1907","North Carolina-Johnston",2020-07-10,1934,35,923.860341360186,88,80
"1908","North Carolina-Jones",2020-07-10,37,3,392.823017305446,0,0
"1909","North Carolina-Lee",2020-07-10,909,8,1471.37376778517,77,0
"1910","North Carolina-Lenoir",2020-07-10,416,11,743.534290157107,64,25
"1911","North Carolina-Lincoln",2020-07-10,360,2,418.065055567814,35,0
"1912","North Carolina-Macon",2020-07-10,322,1,897.986502314686,36,0
"1913","North Carolina-Madison",2020-07-10,15,0,68.9496667432774,0,0
"1914","North Carolina-Martin",2020-07-10,163,5,726.381461675579,26,0
"1915","North Carolina-McDowell",2020-07-10,310,2,677.506775067751,34,0
"1916","North Carolina-Mecklenburg",2020-07-10,14157,163,1274.99648761298,109,94
"1917","North Carolina-Mitchell",2020-07-10,55,0,367.548783747661,0,0
"1918","North Carolina-Montgomery",2020-07-10,376,9,1383.72649321017,44,0
"1919","North Carolina-Moore",2020-07-10,599,14,593.774781919112,66,59
"1920","North Carolina-Nash",2020-07-10,591,6,626.736516150926,68,0
"1921","North Carolina-New Hanover",2020-07-10,1342,7,572.347349161737,60,0
"1922","North Carolina-Northampton",2020-07-10,192,16,985.474516244931,65,56
"1923","North Carolina-Onslow",2020-07-10,382,3,192.989724055007,43,0
"1924","North Carolina-Orange",2020-07-10,910,42,612.893666316442,92,77
"1925","North Carolina-Pamlico",2020-07-10,28,0,220.02200220022,0,0
"1926","North Carolina-Pasquotank",2020-07-10,234,17,587.585375652873,45,43
"1927","North Carolina-Pender",2020-07-10,338,2,535.997462733904,35,0
"1928","North Carolina-Perquimans",2020-07-10,39,2,289.682834435118,0,0
"1929","North Carolina-Person",2020-07-10,127,1,321.600405165865,15,0
"1930","North Carolina-Pitt",2020-07-10,890,6,492.414602029412,79,0
"1931","North Carolina-Polk",2020-07-10,93,4,448.755066589461,0,0
"1932","North Carolina-Randolph",2020-07-10,1405,32,977.955967619565,78,47
"1933","North Carolina-Richmond",2020-07-10,350,7,780.744607285463,58,0
"1934","North Carolina-Robeson",2020-07-10,1582,44,1211.1004784689,75,60
"1935","North Carolina-Rockingham",2020-07-10,289,2,317.547522250302,39,0
"1936","North Carolina-Rowan",2020-07-10,1475,45,1038.08907156129,91,85
"1937","North Carolina-Rutherford",2020-07-10,391,11,583.32960360441,78,9
"1938","North Carolina-Sampson",2020-07-10,1170,7,1841.62062615101,66,0
"1939","North Carolina-Scotland",2020-07-10,163,2,468.081440427304,30,0
"1940","North Carolina-Stanly",2020-07-10,539,5,858.198261312613,36,0
"1941","North Carolina-Stokes",2020-07-10,162,1,355.333289465026,22,0
"1942","North Carolina-Surry",2020-07-10,565,2,787.094437401613,53,0
"1943","North Carolina-Swain",2020-07-10,71,1,497.512437810945,0,0
"1944","North Carolina-Transylvania",2020-07-10,41,1,119.238039842955,0,0
"1945","North Carolina-Tyrrell",2020-07-10,34,1,846.613545816733,0,0
"1946","North Carolina-Union",2020-07-10,1712,25,713.752663022859,92,71
"1947","North Carolina-Vance",2020-07-10,555,40,1246.21084540249,70,67
"1948","North Carolina-Wake",2020-07-10,7065,61,635.47830873722,106,79
"1949","North Carolina-Warren",2020-07-10,181,6,917.338198773504,32,0
"1950","North Carolina-Washington",2020-07-10,42,3,362.694300518135,0,0
"1951","North Carolina-Watauga",2020-07-10,116,0,206.49020061591,4,0
"1952","North Carolina-Wayne",2020-07-10,1964,30,1595.04917526862,86,75
"1953","North Carolina-Wilkes",2020-07-10,608,6,888.732970823832,68,0
