"","date","state","fips","cases","deaths"
"1454","2020-03-29","Florida",12,4943,60
"1455","2020-03-29","Georgia",13,2683,83
"1456","2020-03-29","Guam",66,58,1
"1457","2020-03-29","Hawaii",15,175,0
"1458","2020-03-29","Idaho",16,310,6
"1459","2020-03-29","Illinois",17,4615,71
"1460","2020-03-29","Indiana",18,1522,40
"1461","2020-03-29","Iowa",19,336,4
"1462","2020-03-29","Kansas",20,333,7
"1463","2020-03-29","Kentucky",21,439,9
"1464","2020-03-29","Louisiana",22,3539,153
"1465","2020-03-29","Maine",23,253,3
"1466","2020-03-29","Maryland",24,1244,11
"1467","2020-03-29","Massachusetts",25,4955,48
"1468","2020-03-29","Michigan",26,5486,132
"1469","2020-03-29","Minnesota",27,504,9
"1470","2020-03-29","Mississippi",28,759,14
"1471","2020-03-29","Missouri",29,902,12
"1472","2020-03-29","Montana",30,161,1
"1473","2020-03-29","Nebraska",31,138,2
"1474","2020-03-29","Nevada",32,920,15
"1475","2020-03-29","New Hampshire",33,258,3
"1476","2020-03-29","New Jersey",34,13386,161
"1477","2020-03-29","New Mexico",35,237,2
"1478","2020-03-29","New York",36,59783,1180
"1479","2020-03-29","North Carolina",37,1166,6
"1480","2020-03-29","North Dakota",38,97,1
"1481","2020-03-29","Northern Mariana Islands",69,2,0
"1482","2020-03-29","Ohio",39,1665,30
"1483","2020-03-29","Oklahoma",40,429,16
"1484","2020-03-29","Oregon",41,549,13
"1485","2020-03-29","Pennsylvania",42,3441,40
"1486","2020-03-29","Puerto Rico",72,127,5
"1487","2020-03-29","Rhode Island",44,294,3
"1488","2020-03-29","South Carolina",45,775,16
"1489","2020-03-29","South Dakota",46,90,1
"1490","2020-03-29","Tennessee",47,1569,7
"1491","2020-03-29","Texas",48,2722,35
"1492","2020-03-29","Utah",49,719,2
"1493","2020-03-29","Vermont",50,235,12
"1494","2020-03-29","Virgin Islands",78,23,0
"1495","2020-03-29","Virginia",51,889,22
"1496","2020-03-29","Washington",53,4897,209
"1497","2020-03-29","West Virginia",54,124,1
"1498","2020-03-29","Wisconsin",55,1120,17
"1499","2020-03-29","Wyoming",56,88,0
"1500","2020-03-30","Alabama",1,947,11
"1501","2020-03-30","Alaska",2,120,2
"1502","2020-03-30","Arizona",4,1169,20
"1503","2020-03-30","Arkansas",5,508,7
"1504","2020-03-30","California",6,7421,147
"1505","2020-03-30","Colorado",8,2628,51
"1506","2020-03-30","Connecticut",9,2571,36
"1507","2020-03-30","Delaware",10,264,7
"1508","2020-03-30","District of Columbia",11,401,9
"1509","2020-03-30","Florida",12,5695,72
"1510","2020-03-30","Georgia",13,3032,103
"1511","2020-03-30","Guam",66,60,1
"1512","2020-03-30","Hawaii",15,204,0
"1513","2020-03-30","Idaho",16,415,7
"1514","2020-03-30","Illinois",17,5070,84
"1515","2020-03-30","Indiana",18,1797,44
"1516","2020-03-30","Iowa",19,424,6
"1517","2020-03-30","Kansas",20,374,9
"1518","2020-03-30","Kentucky",21,480,11
"1519","2020-03-30","Louisiana",22,4024,186
"1520","2020-03-30","Maine",23,275,3
"1521","2020-03-30","Maryland",24,1415,15
"1522","2020-03-30","Massachusetts",25,5752,56
"1523","2020-03-30","Michigan",26,6508,197
"1524","2020-03-30","Minnesota",27,576,10
"1525","2020-03-30","Mississippi",28,848,16
"1526","2020-03-30","Missouri",29,1049,13
"1527","2020-03-30","Montana",30,177,4
"1528","2020-03-30","Nebraska",31,185,3
"1529","2020-03-30","Nevada",32,1044,18
"1530","2020-03-30","New Hampshire",33,314,3
"1531","2020-03-30","New Jersey",34,16636,199
"1532","2020-03-30","New Mexico",35,282,4
"1533","2020-03-30","New York",36,67504,1512
"1534","2020-03-30","North Carolina",37,1303,6
"1535","2020-03-30","North Dakota",38,109,3
"1536","2020-03-30","Northern Mariana Islands",69,2,0
"1537","2020-03-30","Ohio",39,1933,40
"1538","2020-03-30","Oklahoma",40,481,17
"1539","2020-03-30","Oregon",41,607,16
"1540","2020-03-30","Pennsylvania",42,4156,48
"1541","2020-03-30","Puerto Rico",72,174,6
"1542","2020-03-30","Rhode Island",44,408,4
"1543","2020-03-30","South Carolina",45,925,18
"1544","2020-03-30","South Dakota",46,100,1
"1545","2020-03-30","Tennessee",47,1721,13
"1546","2020-03-30","Texas",48,3065,46
"1547","2020-03-30","Utah",49,806,4
"1548","2020-03-30","Vermont",50,256,12
"1549","2020-03-30","Virgin Islands",78,30,0
"1550","2020-03-30","Virginia",51,1020,26
"1551","2020-03-30","Washington",53,5180,221
"1552","2020-03-30","West Virginia",54,145,1
"1553","2020-03-30","Wisconsin",55,1269,20
"1554","2020-03-30","Wyoming",56,96,0
"1555","2020-03-31","Alabama",1,999,14
"1556","2020-03-31","Alaska",2,133,2
"1557","2020-03-31","Arizona",4,1298,24
"1558","2020-03-31","Arkansas",5,564,8
"1559","2020-03-31","California",6,8583,184
"1560","2020-03-31","Colorado",8,2990,69
"1561","2020-03-31","Connecticut",9,3128,69
"1562","2020-03-31","Delaware",10,319,10
"1563","2020-03-31","District of Columbia",11,495,9
"1564","2020-03-31","Florida",12,6742,85
"1565","2020-03-31","Georgia",13,4116,126
"1566","2020-03-31","Guam",66,139,2
"1567","2020-03-31","Hawaii",15,224,1
"1568","2020-03-31","Idaho",16,526,9
"1569","2020-03-31","Illinois",17,5992,107
"1570","2020-03-31","Indiana",18,2177,61
"1571","2020-03-31","Iowa",19,498,7
"1572","2020-03-31","Kansas",20,435,10
"1573","2020-03-31","Kentucky",21,590,18
"1574","2020-03-31","Louisiana",22,5237,240
"1575","2020-03-31","Maine",23,303,5
"1576","2020-03-31","Maryland",24,1662,18
"1577","2020-03-31","Massachusetts",25,6620,89
"1578","2020-03-31","Michigan",26,7629,264
"1579","2020-03-31","Minnesota",27,629,12
"1580","2020-03-31","Mississippi",28,937,20
"1581","2020-03-31","Missouri",29,1350,15
"1582","2020-03-31","Montana",30,198,5
"1583","2020-03-31","Nebraska",31,199,4
"1584","2020-03-31","Nevada",32,1113,26
"1585","2020-03-31","New Hampshire",33,367,3
"1586","2020-03-31","New Jersey",34,18696,267
"1587","2020-03-31","New Mexico",35,315,5
"1588","2020-03-31","New York",36,76211,1929
"1589","2020-03-31","North Carolina",37,1527,10
"1590","2020-03-31","North Dakota",38,126,3
"1591","2020-03-31","Northern Mariana Islands",69,2,0
"1592","2020-03-31","Ohio",39,2199,55
"1593","2020-03-31","Oklahoma",40,566,23
"1594","2020-03-31","Oregon",41,690,18
"1595","2020-03-31","Pennsylvania",42,4997,72
"1596","2020-03-31","Puerto Rico",72,239,8
"1597","2020-03-31","Rhode Island",44,488,8
"1598","2020-03-31","South Carolina",45,1083,22
"1599","2020-03-31","South Dakota",46,107,1
"1600","2020-03-31","Tennessee",47,2049,13
"1601","2020-03-31","Texas",48,3588,57
"1602","2020-03-31","Utah",49,887,5
"1603","2020-03-31","Vermont",50,293,13
"1604","2020-03-31","Virgin Islands",78,30,0
"1605","2020-03-31","Virginia",51,1249,27
"1606","2020-03-31","Washington",53,5293,226
"1607","2020-03-31","West Virginia",54,162,1
"1608","2020-03-31","Wisconsin",55,1351,25
"1609","2020-03-31","Wyoming",56,121,0
"1610","2020-04-01","Alabama",1,1108,28
"1611","2020-04-01","Alaska",2,143,2
"1612","2020-04-01","Arizona",4,1413,29
"1613","2020-04-01","Arkansas",5,624,10
"1614","2020-04-01","California",6,9857,212
"1615","2020-04-01","Colorado",8,3346,80
"1616","2020-04-01","Connecticut",9,3557,85
"1617","2020-04-01","Delaware",10,368,11
"1618","2020-04-01","District of Columbia",11,586,11
"1619","2020-04-01","Florida",12,7769,100
"1620","2020-04-01","Georgia",13,4747,154
"1621","2020-04-01","Guam",66,147,3
"1622","2020-04-01","Hawaii",15,258,1
"1623","2020-04-01","Idaho",16,669,9
"1624","2020-04-01","Illinois",17,6978,146
"1625","2020-04-01","Indiana",18,2578,80
"1626","2020-04-01","Iowa",19,549,9
"1627","2020-04-01","Kansas",20,489,11
"1628","2020-04-01","Kentucky",21,674,20
"1629","2020-04-01","Louisiana",22,6424,275
"1630","2020-04-01","Maine",23,344,7
"1631","2020-04-01","Maryland",24,1985,33
"1632","2020-04-01","Massachusetts",25,7738,122
"1633","2020-04-01","Michigan",26,9292,336
"1634","2020-04-01","Minnesota",27,689,17
"1635","2020-04-01","Mississippi",28,1073,22
"1636","2020-04-01","Missouri",29,1580,21
"1637","2020-04-01","Montana",30,219,5
"1638","2020-04-01","Nebraska",31,249,5
"1639","2020-04-01","Nevada",32,1279,32
"1640","2020-04-01","New Hampshire",33,415,4
"1641","2020-04-01","New Jersey",34,22255,355
"1642","2020-04-01","New Mexico",35,363,6
"1643","2020-04-01","New York",36,84364,2415
"1644","2020-04-01","North Carolina",37,1591,11
"1645","2020-04-01","North Dakota",38,147,3
"1646","2020-04-01","Northern Mariana Islands",69,6,1
"1647","2020-04-01","Ohio",39,2548,65
"1648","2020-04-01","Oklahoma",40,719,30
"1649","2020-04-01","Oregon",41,737,19
"1650","2020-04-01","Pennsylvania",42,5805,78
"1651","2020-04-01","Puerto Rico",72,286,11
"1652","2020-04-01","Rhode Island",44,566,10
"1653","2020-04-01","South Carolina",45,1293,26
"1654","2020-04-01","South Dakota",46,129,1
"1655","2020-04-01","Tennessee",47,2689,23
"1656","2020-04-01","Texas",48,4402,65
"1657","2020-04-01","Utah",49,1012,7
"1658","2020-04-01","Vermont",50,321,16
"1659","2020-04-01","Virgin Islands",78,30,0
"1660","2020-04-01","Virginia",51,1511,18
"1661","2020-04-01","Washington",53,5589,250
"1662","2020-04-01","West Virginia",54,191,2
"1663","2020-04-01","Wisconsin",55,1552,33
"1664","2020-04-01","Wyoming",56,138,0
"1665","2020-04-02","Alabama",1,1270,32
"1666","2020-04-02","Alaska",2,146,2
"1667","2020-04-02","Arizona",4,1600,35
"1668","2020-04-02","Arkansas",5,683,12
"1669","2020-04-02","California",6,11190,247
"1670","2020-04-02","Colorado",8,3728,96
"1671","2020-04-02","Connecticut",9,3824,112
"1672","2020-04-02","Delaware",10,393,12
"1673","2020-04-02","District of Columbia",11,653,12
"1674","2020-04-02","Florida",12,9000,144
"1675","2020-04-02","Georgia",13,5444,176
"1676","2020-04-02","Guam",66,152,3
"1677","2020-04-02","Hawaii",15,283,2
"1678","2020-04-02","Idaho",16,891,9
"1679","2020-04-02","Illinois",17,7695,165
"1680","2020-04-02","Indiana",18,3056,94
"1681","2020-04-02","Iowa",19,614,11
"1682","2020-04-02","Kansas",20,554,14
"1683","2020-04-02","Kentucky",21,747,34
"1684","2020-04-02","Louisiana",22,9152,310
"1685","2020-04-02","Maine",23,376,7
"1686","2020-04-02","Maryland",24,2331,36
"1687","2020-04-02","Massachusetts",25,8966,154
"1688","2020-04-02","Michigan",26,10791,417
"1689","2020-04-02","Minnesota",27,742,18
"1690","2020-04-02","Mississippi",28,1177,26
"1691","2020-04-02","Missouri",29,1834,28
"1692","2020-04-02","Montana",30,241,5
"1693","2020-04-02","Nebraska",31,273,6
"1694","2020-04-02","Nevada",32,1458,38
"1695","2020-04-02","New Hampshire",33,479,5
"1696","2020-04-02","New Jersey",34,25590,539
"1697","2020-04-02","New Mexico",35,403,7
"1698","2020-04-02","New York",36,93360,2963
"1699","2020-04-02","North Carolina",37,1858,17
"1700","2020-04-02","North Dakota",38,159,3
"1701","2020-04-02","Northern Mariana Islands",69,8,1
"1702","2020-04-02","Ohio",39,2903,81
"1703","2020-04-02","Oklahoma",40,879,34
"1704","2020-04-02","Oregon",41,827,21
"1705","2020-04-02","Pennsylvania",42,7021,91
"1706","2020-04-02","Puerto Rico",72,316,12
"1707","2020-04-02","Rhode Island",44,657,12
"1708","2020-04-02","South Carolina",45,1554,31
"1709","2020-04-02","South Dakota",46,165,2
"1710","2020-04-02","Tennessee",47,2868,32
"1711","2020-04-02","Texas",48,4952,80
"1712","2020-04-02","Utah",49,1077,7
"1713","2020-04-02","Vermont",50,338,17
"1714","2020-04-02","Virgin Islands",78,37,0
"1715","2020-04-02","Virginia",51,1706,18
"1716","2020-04-02","Washington",53,6586,272
"1717","2020-04-02","West Virginia",54,217,2
"1718","2020-04-02","Wisconsin",55,1730,37
"1719","2020-04-02","Wyoming",56,154,0
"1720","2020-04-03","Alabama",1,1535,38
"1721","2020-04-03","Alaska",2,156,2
"1722","2020-04-03","Arizona",4,1769,41
"1723","2020-04-03","Arkansas",5,738,12
"1724","2020-04-03","California",6,12569,282
"1725","2020-04-03","Colorado",8,4182,110
"1726","2020-04-03","Connecticut",9,4915,132
"1727","2020-04-03","Delaware",10,450,14
"1728","2020-04-03","District of Columbia",11,757,15
"1729","2020-04-03","Florida",12,10260,169
"1730","2020-04-03","Georgia",13,5967,198
"1731","2020-04-03","Guam",66,154,4
"1732","2020-04-03","Hawaii",15,317,3
"1733","2020-04-03","Idaho",16,1012,10
"1734","2020-04-03","Illinois",17,8904,212
"1735","2020-04-03","Indiana",18,3455,118
"1736","2020-04-03","Iowa",19,699,11
"1737","2020-04-03","Kansas",20,625,19
"1738","2020-04-03","Kentucky",21,762,34
"1739","2020-04-03","Louisiana",22,10299,370
"1740","2020-04-03","Maine",23,432,9
"1741","2020-04-03","Maryland",24,2758,42
"1742","2020-04-03","Massachusetts",25,10402,192
"1743","2020-04-03","Michigan",26,12669,478
"1744","2020-04-03","Minnesota",27,789,22
"1745","2020-04-03","Mississippi",28,1358,29
"1746","2020-04-03","Missouri",29,2113,36
"1747","2020-04-03","Montana",30,262,5
"1748","2020-04-03","Nebraska",31,297,6
"1749","2020-04-03","Nevada",32,1549,43
"1750","2020-04-03","New Hampshire",33,540,7
"1751","2020-04-03","New Jersey",34,29895,647
"1752","2020-04-03","New Mexico",35,495,10
"1753","2020-04-03","New York",36,103689,3716
"1754","2020-04-03","North Carolina",37,2093,23
"1755","2020-04-03","North Dakota",38,173,3
"1756","2020-04-03","Northern Mariana Islands",69,8,1
"1757","2020-04-03","Ohio",39,3312,91
"1758","2020-04-03","Oklahoma",40,989,38
"1759","2020-04-03","Oregon",41,899,22
"1760","2020-04-03","Pennsylvania",42,8420,102
"1761","2020-04-03","Puerto Rico",72,378,15
"1762","2020-04-03","Rhode Island",44,711,14
"1763","2020-04-03","South Carolina",45,1700,34
"1764","2020-04-03","South Dakota",46,187,2
"1765","2020-04-03","Tennessee",47,3032,38
"1766","2020-04-03","Texas",48,5773,98
"1767","2020-04-03","Utah",49,1248,7
"1768","2020-04-03","Vermont",50,389,17
"1769","2020-04-03","Virgin Islands",78,38,0
"1770","2020-04-03","Virginia",51,2011,46
"1771","2020-04-03","Washington",53,6967,293
"1772","2020-04-03","West Virginia",54,242,2
"1773","2020-04-03","Wisconsin",55,1916,50
"1774","2020-04-03","Wyoming",56,167,0
"1775","2020-04-04","Alabama",1,1632,44
"1776","2020-04-04","Alaska",2,169,3
"1777","2020-04-04","Arizona",4,2019,53
"1778","2020-04-04","Arkansas",5,743,14
"1779","2020-04-04","California",6,13796,323
"1780","2020-04-04","Colorado",8,4574,126
"1781","2020-04-04","Connecticut",9,5276,165
"1782","2020-04-04","Delaware",10,593,14
"1783","2020-04-04","District of Columbia",11,902,21
"1784","2020-04-04","Florida",12,11537,194
"1785","2020-04-04","Georgia",13,6383,208
"1786","2020-04-04","Guam",66,223,4
"1787","2020-04-04","Hawaii",15,349,3
"1788","2020-04-04","Idaho",16,1076,10
"1789","2020-04-04","Illinois",17,10357,248
"1790","2020-04-04","Indiana",18,3975,136
"1791","2020-04-04","Iowa",19,786,11
"1792","2020-04-04","Kansas",20,702,21
"1793","2020-04-04","Kentucky",21,909,40
"1794","2020-04-04","Louisiana",22,12500,412
"1795","2020-04-04","Maine",23,456,10
"1796","2020-04-04","Maryland",24,3125,54
"1797","2020-04-04","Massachusetts",25,11736,216
"1798","2020-04-04","Michigan",26,14225,541
"1799","2020-04-04","Minnesota",27,865,24
"1800","2020-04-04","Mississippi",28,1455,35
"1801","2020-04-04","Missouri",29,2291,44
"1802","2020-04-04","Montana",30,281,6
"1803","2020-04-04","Nebraska",31,339,8
"1804","2020-04-04","Nevada",32,1758,46
"1805","2020-04-04","New Hampshire",33,621,9
"1806","2020-04-04","New Jersey",34,34124,847
"1807","2020-04-04","New Mexico",35,544,11
"1808","2020-04-04","New York",36,115963,4535
"1809","2020-04-04","North Carolina",37,2402,30
"1810","2020-04-04","North Dakota",38,186,3
"1811","2020-04-04","Northern Mariana Islands",69,8,1
"1812","2020-04-04","Ohio",39,3739,102
"1813","2020-04-04","Oklahoma",40,1159,42
"1814","2020-04-04","Oregon",41,1000,26
"1815","2020-04-04","Pennsylvania",42,10110,140
"1816","2020-04-04","Puerto Rico",72,452,18
"1817","2020-04-04","Rhode Island",44,806,17
"1818","2020-04-04","South Carolina",45,1917,40
"1819","2020-04-04","South Dakota",46,212,2
"1820","2020-04-04","Tennessee",47,3265,47
"1821","2020-04-04","Texas",48,6566,124
"1822","2020-04-04","Utah",49,1426,8
"1823","2020-04-04","Vermont",50,461,20
"1824","2020-04-04","Virgin Islands",78,42,0
"1825","2020-04-04","Virginia",51,2408,52
"1826","2020-04-04","Washington",53,7499,318
"1827","2020-04-04","West Virginia",54,282,2
"1828","2020-04-04","Wisconsin",55,2112,60
"1829","2020-04-04","Wyoming",56,189,0
"1830","2020-04-05","Alabama",1,1840,45
"1831","2020-04-05","Alaska",2,183,4
"1832","2020-04-05","Arizona",4,2269,64
"1833","2020-04-05","Arkansas",5,853,16
"1834","2020-04-05","California",6,15202,351
"1835","2020-04-05","Colorado",8,4950,140
"1836","2020-04-05","Connecticut",9,5675,189
"1837","2020-04-05","Delaware",10,673,14
"1838","2020-04-05","District of Columbia",11,998,22
"1839","2020-04-05","Florida",12,12342,220
"1840","2020-04-05","Georgia",13,6742,219
"1841","2020-04-05","Guam",66,265,4
"1842","2020-04-05","Hawaii",15,369,4
"1843","2020-04-05","Idaho",16,1100,10
"1844","2020-04-05","Illinois",17,11276,283
"1845","2020-04-05","Indiana",18,4437,151
"1846","2020-04-05","Iowa",19,868,22
"1847","2020-04-05","Kansas",20,769,23
"1848","2020-04-05","Kentucky",21,1048,44
"1849","2020-04-05","Louisiana",22,13014,477
"1850","2020-04-05","Maine",23,470,10
"1851","2020-04-05","Maryland",24,3609,68
"1852","2020-04-05","Massachusetts",25,12500,231
"1853","2020-04-05","Michigan",26,15633,617
"1854","2020-04-05","Minnesota",27,935,29
"1855","2020-04-05","Mississippi",28,1638,43
"1856","2020-04-05","Missouri",29,2367,52
"1857","2020-04-05","Montana",30,298,6
"1858","2020-04-05","Nebraska",31,377,8
"1859","2020-04-05","Nevada",32,1880,46
"1860","2020-04-05","New Hampshire",33,669,9
"1861","2020-04-05","New Jersey",34,37505,917
"1862","2020-04-05","New Mexico",35,624,12
"1863","2020-04-05","New York",36,124085,5335
"1864","2020-04-05","North Carolina",37,2585,37
"1865","2020-04-05","North Dakota",38,207,3
"1866","2020-04-05","Northern Mariana Islands",69,8,1
"1867","2020-04-05","Ohio",39,4043,119
"1868","2020-04-05","Oklahoma",40,1251,46
"1869","2020-04-05","Oregon",41,1068,27
"1870","2020-04-05","Pennsylvania",42,11590,159
"1871","2020-04-05","Puerto Rico",72,475,20
"1872","2020-04-05","Rhode Island",44,922,25
"1873","2020-04-05","South Carolina",45,2049,44
"1874","2020-04-05","South Dakota",46,240,2
"1875","2020-04-05","Tennessee",47,3538,50
"1876","2020-04-05","Texas",48,7117,136
"1877","2020-04-05","Utah",49,1618,8
"1878","2020-04-05","Vermont",50,512,22
"1879","2020-04-05","Virgin Islands",78,42,0
"1880","2020-04-05","Virginia",51,2636,52
"1881","2020-04-05","Washington",53,7985,344
"1882","2020-04-05","West Virginia",54,325,3
"1883","2020-04-05","Wisconsin",55,2267,73
"1884","2020-04-05","Wyoming",56,200,0
"1885","2020-04-06","Alabama",1,2005,53
"1886","2020-04-06","Alaska",2,189,4
"1887","2020-04-06","Arizona",4,2466,67
"1888","2020-04-06","Arkansas",5,927,16
"1889","2020-04-06","California",6,16361,386
"1890","2020-04-06","Colorado",8,5172,150
"1891","2020-04-06","Connecticut",9,6906,206
"1892","2020-04-06","Delaware",10,783,15
"1893","2020-04-06","District of Columbia",11,1097,24
"1894","2020-04-06","Florida",12,13621,253
"1895","2020-04-06","Georgia",13,7558,294
"1896","2020-04-06","Guam",66,266,4
"1897","2020-04-06","Hawaii",15,385,5
"1898","2020-04-06","Idaho",16,1170,13
"1899","2020-04-06","Illinois",17,12262,309
"1900","2020-04-06","Indiana",18,4986,171
"1901","2020-04-06","Iowa",19,946,25
"1902","2020-04-06","Kansas",20,854,25
"1903","2020-04-06","Kentucky",21,1057,52
"1904","2020-04-06","Louisiana",22,14867,512
"1905","2020-04-06","Maine",23,499,10
"1906","2020-04-06","Maryland",24,4045,92
"1907","2020-04-06","Massachusetts",25,13837,260
"1908","2020-04-06","Michigan",26,17129,727
"1909","2020-04-06","Minnesota",27,986,30
"1910","2020-04-06","Mississippi",28,1738,51
"1911","2020-04-06","Missouri",29,2722,56
"1912","2020-04-06","Montana",30,319,6
"1913","2020-04-06","Nebraska",31,438,10
"1914","2020-04-06","Nevada",32,1971,58
"1915","2020-04-06","New Hampshire",33,715,9
"1916","2020-04-06","New Jersey",34,41090,1005
"1917","2020-04-06","New Mexico",35,686,12
"1918","2020-04-06","New York",36,133389,6149
"1919","2020-04-06","North Carolina",37,2870,42
"1920","2020-04-06","North Dakota",38,225,3
"1921","2020-04-06","Northern Mariana Islands",69,8,1
"1922","2020-04-06","Ohio",39,4450,142
"1923","2020-04-06","Oklahoma",40,1326,51
"1924","2020-04-06","Oregon",41,1132,29
"1925","2020-04-06","Pennsylvania",42,13075,170
"1926","2020-04-06","Puerto Rico",72,513,21
"1927","2020-04-06","Rhode Island",44,1082,27
"1928","2020-04-06","South Carolina",45,2232,48
"1929","2020-04-06","South Dakota",46,288,4
"1930","2020-04-06","Tennessee",47,3753,65
"1931","2020-04-06","Texas",48,8150,159
"1932","2020-04-06","Utah",49,1662,13
"1933","2020-04-06","Vermont",50,543,23
"1934","2020-04-06","Virgin Islands",78,43,1
"1935","2020-04-06","Virginia",51,2877,54
"1936","2020-04-06","Washington",53,8385,383
"1937","2020-04-06","West Virginia",54,347,4
"1938","2020-04-06","Wisconsin",55,2440,83
"1939","2020-04-06","Wyoming",56,213,0
"1940","2020-04-07","Alabama",1,2197,64
"1941","2020-04-07","Alaska",2,211,4
"1942","2020-04-07","Arizona",4,2577,77
"1943","2020-04-07","Arkansas",5,997,18
"1944","2020-04-07","California",6,17540,447
"1945","2020-04-07","Colorado",8,5429,179
"1946","2020-04-07","Connecticut",9,7781,277
"1947","2020-04-07","Delaware",10,928,16
"1948","2020-04-07","District of Columbia",11,1211,24
"1949","2020-04-07","Florida",12,14739,295
"1950","2020-04-07","Georgia",13,9156,348
"1951","2020-04-07","Guam",66,274,4
"1952","2020-04-07","Hawaii",15,408,5
"1953","2020-04-07","Idaho",16,1210,15
"1954","2020-04-07","Illinois",17,13549,384
"1955","2020-04-07","Indiana",18,5544,208
"1956","2020-04-07","Iowa",19,1048,26
"1957","2020-04-07","Kansas",20,905,30
"1958","2020-04-07","Kentucky",21,1289,66
"1959","2020-04-07","Louisiana",22,16284,582
"1960","2020-04-07","Maine",23,519,12
"1961","2020-04-07","Maryland",24,4371,104
"1962","2020-04-07","Massachusetts",25,15202,356
"1963","2020-04-07","Michigan",26,18851,845
"1964","2020-04-07","Minnesota",27,1069,34
"1965","2020-04-07","Mississippi",28,1915,59
"1966","2020-04-07","Missouri",29,3037,80
"1967","2020-04-07","Montana",30,319,6
"1968","2020-04-07","Nebraska",31,491,12
"1969","2020-04-07","Nevada",32,2101,60
"1970","2020-04-07","New Hampshire",33,747,13
"1971","2020-04-07","New Jersey",34,44416,1232
"1972","2020-04-07","New Mexico",35,794,13
"1973","2020-04-07","New York",36,141703,7185
"1974","2020-04-07","North Carolina",37,3220,50
"1975","2020-04-07","North Dakota",38,237,4
"1976","2020-04-07","Northern Mariana Islands",69,8,2
"1977","2020-04-07","Ohio",39,4783,167
"1978","2020-04-07","Oklahoma",40,1470,67
"1979","2020-04-07","Oregon",41,1181,33
"1980","2020-04-07","Pennsylvania",42,14582,241
"1981","2020-04-07","Puerto Rico",72,573,23
"1982","2020-04-07","Rhode Island",44,1229,30
"1983","2020-04-07","South Carolina",45,2417,51
"1984","2020-04-07","South Dakota",46,320,6
"1985","2020-04-07","Tennessee",47,4010,72
"1986","2020-04-07","Texas",48,8968,177
"1987","2020-04-07","Utah",49,1737,13
"1988","2020-04-07","Vermont",50,575,23
"1989","2020-04-07","Virgin Islands",78,45,1
"1990","2020-04-07","Virginia",51,3332,69
"1991","2020-04-07","Washington",53,8683,409
"1992","2020-04-07","West Virginia",54,413,4
"1993","2020-04-07","Wisconsin",55,2578,94
"1994","2020-04-07","Wyoming",56,221,0
"1995","2020-04-08","Alabama",1,2498,67
"1996","2020-04-08","Alaska",2,224,5
"1997","2020-04-08","Arizona",4,2726,80
"1998","2020-04-08","Arkansas",5,1077,18
"1999","2020-04-08","California",6,19043,506
"2000","2020-04-08","Colorado",8,5655,192
"2001","2020-04-08","Connecticut",9,8781,335
"2002","2020-04-08","Delaware",10,1116,19
"2003","2020-04-08","District of Columbia",11,1440,27
"2004","2020-04-08","Florida",12,15690,322
"2005","2020-04-08","Georgia",13,10204,370
"2006","2020-04-08","Guam",66,409,4
"2007","2020-04-08","Hawaii",15,433,5
"2008","2020-04-08","Idaho",16,1232,19
"2009","2020-04-08","Illinois",17,15078,464
"2010","2020-04-08","Indiana",18,5986,246
"2011","2020-04-08","Iowa",19,1145,27
"2012","2020-04-08","Kansas",20,1055,38
"2013","2020-04-08","Kentucky",21,1393,73
"2014","2020-04-08","Louisiana",22,17030,652
"2015","2020-04-08","Maine",23,537,14
"2016","2020-04-08","Maryland",24,5529,124
"2017","2020-04-08","Massachusetts",25,16790,433
"2018","2020-04-08","Michigan",26,20220,959
"2019","2020-04-08","Minnesota",27,1154,39
"2020","2020-04-08","Mississippi",28,2003,67
"2021","2020-04-08","Missouri",29,3327,86
"2022","2020-04-08","Montana",30,332,6
"2023","2020-04-08","Nebraska",31,538,14
"2024","2020-04-08","Nevada",32,2318,80
"2025","2020-04-08","New Hampshire",33,788,18
"2026","2020-04-08","New Jersey",34,47437,1504
"2027","2020-04-08","New Mexico",35,865,16
"2028","2020-04-08","New York",36,151271,8138
"2029","2020-04-08","North Carolina",37,3423,61
"2030","2020-04-08","North Dakota",38,251,4
"2031","2020-04-08","Northern Mariana Islands",69,11,2
"2032","2020-04-08","Ohio",39,5149,193
"2033","2020-04-08","Oklahoma",40,1523,79
"2034","2020-04-08","Oregon",41,1239,38
"2035","2020-04-08","Pennsylvania",42,16414,313
"2036","2020-04-08","Puerto Rico",72,620,24
"2037","2020-04-08","Rhode Island",44,1450,35
"2038","2020-04-08","South Carolina",45,2552,63
"2039","2020-04-08","South Dakota",46,393,6
"2040","2020-04-08","Tennessee",47,4246,83
"2041","2020-04-08","Texas",48,9897,195
"2042","2020-04-08","Utah",49,1860,13
"2043","2020-04-08","Vermont",50,605,23
"2044","2020-04-08","Virgin Islands",78,45,1
"2045","2020-04-08","Virginia",51,3644,60
"2046","2020-04-08","Washington",53,9098,430
"2047","2020-04-08","West Virginia",54,483,4
"2048","2020-04-08","Wisconsin",55,2756,107
"2049","2020-04-08","Wyoming",56,230,0
"2050","2020-04-09","Alabama",1,2838,78
"2051","2020-04-09","Alaska",2,233,5
"2052","2020-04-09","Arizona",4,3018,89
"2053","2020-04-09","Arkansas",5,1146,21
"2054","2020-04-09","California",6,20191,548
"2055","2020-04-09","Colorado",8,6202,227
"2056","2020-04-09","Connecticut",9,9784,380
"2057","2020-04-09","Delaware",10,1209,23
